11	-1	0	-11
9.95357	-1.9513	0	-10
8.85389	-2.84053	0	-9
7.69297	-3.64815	0	-8
6.46206	-4.34447	0	-7
5.15399	-4.88201	0	-6
3.77192	-5.18181	0	-5
2.35934	-5.11372	0	-4
1.08046	-4.51003	0	-3
0.257521	-3.35991	0	-2
-0.00560777	-1.97039	0	-1
0.00256469	-0.556197	0	0
-0.00395636	0.858002	0	1
